video_name,keypoint,visibility_group,frame,visibility,displacement
video (18).avi,left_hip,A,769,0.9953923225402832,0.0061807043584932355
video (18).avi,right_hip,A,769,0.9937623739242554,0.010280794468644631
video (18).avi,nose,A,770,0.9997689127922058,0.009126368299463308
video (18).avi,left_shoulder,A,770,0.9994785785675049,0.010366057819462537
video (18).avi,right_shoulder,A,770,0.9999499320983887,0.009226999037733729
video (18).avi,left_hip,A,770,0.9955810904502869,0.021379624552129273
video (18).avi,right_hip,A,770,0.9939231276512146,0.01882190194422529
video (18).avi,nose,A,771,0.9997638463973999,0.00017165663360997838
video (18).avi,left_shoulder,A,771,0.9994997978210449,0.000944391404484564
video (18).avi,right_shoulder,A,771,0.9999487400054932,0.0005168819815148366
video (18).avi,left_hip,A,771,0.9957100749015808,0.0007871451854963458
video (18).avi,right_hip,A,771,0.9939243793487549,0.0021366807822752287
video (18).avi,nose,A,772,0.9997535943984985,0.0003079704731222039
video (18).avi,left_shoulder,A,772,0.9995140433311462,0.0015352426043391655
video (18).avi,right_shoulder,A,772,0.999947726726532,0.0008075902904528447
video (18).avi,left_hip,A,772,0.9957640767097473,0.0010432116908060196
video (18).avi,right_hip,A,772,0.9938924312591553,0.0016184244344071863
video (18).avi,nose,A,773,0.9997406005859375,0.00022300654132343135
video (18).avi,left_shoulder,A,773,0.9995209574699402,0.00105640781581837
video (18).avi,right_shoulder,A,773,0.9999470114707947,0.00014662580048839405
video (18).avi,left_hip,A,773,0.9957605004310608,0.0007561376168550383
video (18).avi,right_hip,A,773,0.9938003420829773,0.0010696610857790377
video (18).avi,nose,A,774,0.9997288584709167,0.00013150628070974834
video (18).avi,left_shoulder,A,774,0.9995223879814148,0.0005228192385757396
video (18).avi,right_shoulder,A,774,0.9999462366104126,0.00021352919252001676
video (18).avi,left_hip,A,774,0.9957325458526611,0.0009714917314708191
video (18).avi,right_hip,A,774,0.9937289953231812,0.0007578235875447578
video (18).avi,nose,A,775,0.9997183084487915,9.068947699860688e-05
video (18).avi,left_shoulder,A,775,0.9995255470275879,0.00107573508703895
video (18).avi,right_shoulder,A,775,0.9999455809593201,0.00039142399445705263
video (18).avi,left_hip,A,775,0.9957132339477539,0.0007866318952090047
video (18).avi,right_hip,A,775,0.9936039447784424,0.0005124942676153471
video (18).avi,nose,A,776,0.9997344017028809,0.0014638594243839937
video (18).avi,left_shoulder,A,776,0.9995406866073608,0.0028597719134009474
video (18).avi,right_shoulder,A,776,0.9999483227729797,0.003212951845076596
video (18).avi,left_hip,A,776,0.9957571029663086,0.007044180736433987
video (18).avi,right_hip,A,776,0.9937350749969482,0.006405763442875774
video (18).avi,nose,A,777,0.9997099041938782,0.002973545148698746
video (18).avi,left_shoulder,A,777,0.9995008707046509,0.0010043045666042214
video (18).avi,right_shoulder,A,777,0.9999465346336365,0.003345314346733089
video (18).avi,left_hip,A,777,0.9954479336738586,0.005517960302393247
video (18).avi,right_hip,A,777,0.9934117794036865,0.010753471396513371
video (18).avi,nose,A,778,0.999717116355896,0.007649845801633905
video (18).avi,left_shoulder,A,778,0.9995011687278748,0.0036730618076698386
video (18).avi,right_shoulder,A,778,0.9999471306800842,0.004386623953935779
video (18).avi,left_hip,A,778,0.9953950047492981,0.003537725653001762
video (18).avi,right_hip,A,778,0.9933686852455139,0.006808945831278039
video (18).avi,nose,A,779,0.9997240900993347,0.004208631785346075
video (18).avi,left_shoulder,A,779,0.9994993209838867,0.0017220596466049716
video (18).avi,right_shoulder,A,779,0.999947726726532,0.003005844484478408
video (18).avi,left_hip,A,779,0.995366632938385,0.0011130779360450482
video (18).avi,right_hip,A,779,0.9933395981788635,0.0022278764133683705
video (18).avi,nose,A,780,0.9997290372848511,0.002199587389942879
video (18).avi,left_shoulder,A,780,0.9995025396347046,0.0009692752776806747
video (18).avi,right_shoulder,A,780,0.9999481439590454,0.001848823377033
video (18).avi,left_hip,A,780,0.9953376054763794,0.000837760077894727
video (18).avi,right_hip,A,780,0.993293046951294,0.0014718941368055615
video (18).avi,nose,A,781,0.9997398853302002,0.011646654204212126
video (18).avi,left_shoulder,A,781,0.9994934797286987,0.00874013626873143
video (18).avi,right_shoulder,A,781,0.9999492764472961,0.004876442499377221
video (18).avi,left_hip,A,781,0.9949818253517151,0.01176249946947317
video (18).avi,right_hip,A,781,0.9931930899620056,0.010302424335196483
video (18).avi,nose,A,782,0.9997521042823792,0.00024532639857775937
video (18).avi,left_shoulder,A,782,0.9994928240776062,0.0001284926015138834
video (18).avi,right_shoulder,A,782,0.9999498724937439,0.0025183108206967447
video (18).avi,left_hip,A,782,0.9948633909225464,0.00011824110373743483
video (18).avi,right_hip,A,782,0.9931749105453491,0.00015878758194452062
video (18).avi,nose,A,783,0.9997629523277283,0.00022021856249148064
video (18).avi,left_shoulder,A,783,0.9994925260543823,6.734729611047481e-05
video (18).avi,right_shoulder,A,783,0.9999504685401917,0.0016561950762345543
video (18).avi,left_hip,A,783,0.9947913885116577,3.9612881001272795e-05
video (18).avi,right_hip,A,783,0.9931890964508057,0.00013754418829042098
video (18).avi,nose,A,784,0.9997702240943909,0.00011282419388677033
video (18).avi,left_shoulder,A,784,0.999492347240448,5.8481894253031764e-05
video (18).avi,right_shoulder,A,784,0.999951183795929,0.0007681131115984612
video (18).avi,left_hip,A,784,0.9947050213813782,0.00038824657935260546
video (18).avi,right_hip,A,784,0.9932022094726562,9.978483347628649e-05
video (18).avi,nose,A,785,0.9997636675834656,0.0023367428990484205
video (18).avi,left_shoulder,A,785,0.9994955658912659,0.000811417001732953
video (18).avi,right_shoulder,A,785,0.9999504089355469,0.003950137375096117
video (18).avi,left_hip,A,785,0.9947174787521362,0.0037600820206133935
video (18).avi,right_hip,A,785,0.9931802153587341,0.007604872564736577
video (18).avi,nose,A,786,0.9997614622116089,0.004940486372528797
video (18).avi,left_shoulder,A,786,0.9994974136352539,0.0015333713072036939
video (18).avi,right_shoulder,A,786,0.9999499917030334,0.003560213474504057
video (18).avi,left_hip,A,786,0.9947161078453064,0.004891000148417105
video (18).avi,right_hip,A,786,0.9931950569152832,0.008987291866030804
video (18).avi,nose,A,787,0.9997495412826538,0.006515110667085398
video (18).avi,left_shoulder,A,787,0.9994978904724121,0.001347394644499579
video (18).avi,right_shoulder,A,787,0.9999489784240723,0.002698193570318274
video (18).avi,left_hip,A,787,0.9947431087493896,0.0018480480130477568
video (18).avi,right_hip,A,787,0.9932041764259338,0.0035982816484696656
video (18).avi,nose,A,788,0.9997296333312988,0.004174865162822912
video (18).avi,left_shoulder,A,788,0.999491274356842,0.0013930808243356946
video (18).avi,right_shoulder,A,788,0.9999473690986633,0.0019411003212167176
video (18).avi,left_hip,A,788,0.9947471618652344,0.00011748807290140373
video (18).avi,right_hip,A,788,0.9931744337081909,0.0016307968602135142
video (18).avi,nose,A,789,0.9997106194496155,0.0010566372454229964
video (18).avi,left_shoulder,A,789,0.9994795918464661,0.00048370199933803383
video (18).avi,right_shoulder,A,789,0.9999462366104126,0.0009397564749620348
video (18).avi,left_hip,A,789,0.994695246219635,2.684625226078798e-05
video (18).avi,right_hip,A,789,0.9931302070617676,0.00016777798323534953
video (18).avi,nose,A,790,0.9996891617774963,0.0003923852231854099
video (18).avi,left_shoulder,A,790,0.9994595050811768,0.00015039737194696046
video (18).avi,right_shoulder,A,790,0.9999446868896484,0.00041831930858261503
video (18).avi,left_hip,A,790,0.9945365786552429,0.0004118175361698325
video (18).avi,right_hip,A,790,0.9929653406143188,0.00041286905226803897
video (18).avi,nose,A,791,0.9996800422668457,0.00013136137645578804
video (18).avi,left_shoulder,A,791,0.9994505643844604,0.000802343345657303
video (18).avi,right_shoulder,A,791,0.9999437928199768,0.0007787335112645027
video (18).avi,left_hip,A,791,0.994445264339447,0.0026917504145005044
video (18).avi,right_hip,A,791,0.9928839802742004,0.0015086855671557302
video (18).avi,nose,A,792,0.999671995639801,0.0012180825878944541
video (18).avi,left_shoulder,A,792,0.9994460940361023,0.0007688234034079606
video (18).avi,right_shoulder,A,792,0.9999434351921082,0.00026488506832096225
video (18).avi,left_hip,A,792,0.9944204092025757,0.00394378715692237
video (18).avi,right_hip,A,792,0.9928321242332458,0.0025139622214626913
video (18).avi,nose,A,793,0.9996697902679443,0.011660173577784295
video (18).avi,left_shoulder,A,793,0.999352216720581,0.005867618573879658
video (18).avi,right_shoulder,A,793,0.9999446868896484,0.0034196088439388908
video (18).avi,left_hip,A,793,0.9941158294677734,0.0031708104617690232
video (18).avi,right_hip,A,793,0.9927365183830261,0.010396977868597805
video (18).avi,nose,A,794,0.9996720552444458,0.0008321596664482163
video (18).avi,left_shoulder,A,794,0.9993346333503723,0.004094212476881353
video (18).avi,right_shoulder,A,794,0.999946653842926,0.004396855117980622
video (18).avi,left_hip,A,794,0.9941005706787109,0.0057542041446593546
video (18).avi,right_hip,A,794,0.9928242564201355,0.009955753203575474
video (18).avi,nose,A,795,0.9996505975723267,0.004554130286936385
video (18).avi,left_shoulder,A,795,0.9992905855178833,0.008347309473933466
video (18).avi,right_shoulder,A,795,0.9999461770057678,0.0021550973557823657
video (18).avi,left_hip,A,795,0.9938262104988098,0.007594093951004431
video (18).avi,right_hip,A,795,0.9925134181976318,0.006484498163080166
video (18).avi,nose,A,796,0.999603807926178,0.01339687115357721
video (18).avi,left_shoulder,A,796,0.9992254972457886,0.007952950398722613
video (18).avi,right_shoulder,A,796,0.9999451041221619,0.0039596220587858905
video (18).avi,left_hip,A,796,0.9935911893844604,0.019223289633220265
video (18).avi,right_hip,A,796,0.9922965168952942,0.012311840522199663
video (18).avi,nose,A,797,0.9995710849761963,0.005307908041622004
video (18).avi,left_shoulder,A,797,0.9991950988769531,0.0066819082488774936
video (18).avi,right_shoulder,A,797,0.9999440312385559,0.003045199529892042
video (18).avi,left_hip,A,797,0.99335777759552,0.000770918180416057
video (18).avi,right_hip,A,797,0.9920618534088135,0.00033426899776136054
video (18).avi,nose,A,798,0.999570369720459,0.005301880905479661
video (18).avi,left_shoulder,A,798,0.9992056488990784,0.001358168520564168
video (18).avi,right_shoulder,A,798,0.9999440908432007,0.0020761278176222985
video (18).avi,left_hip,A,798,0.9932950735092163,0.0008854996221457768
video (18).avi,right_hip,A,798,0.991810142993927,0.002859979854736632
video (18).avi,nose,A,799,0.9995599389076233,0.003695427362970948
video (18).avi,left_shoulder,A,799,0.9992097616195679,0.0027388728943457826
video (18).avi,right_shoulder,A,799,0.9999433755874634,0.001122923745507676
video (18).avi,left_hip,A,799,0.9932219982147217,0.0026968929232251693
video (18).avi,right_hip,A,799,0.9915884733200073,0.00023545588808264708
video (18).avi,nose,A,800,0.9995331764221191,0.003442226030156891
video (18).avi,left_shoulder,A,800,0.9992031455039978,0.002596747873587247
video (18).avi,right_shoulder,A,800,0.9999433159828186,0.0009195318108893159
video (18).avi,left_hip,A,800,0.9929561018943787,0.00530216676679346
video (18).avi,right_hip,A,800,0.9913622140884399,0.003010355892710516
video (18).avi,nose,A,801,0.9994918704032898,0.004991645445348872
video (18).avi,left_shoulder,A,801,0.9991909861564636,0.0011435075106702574
video (18).avi,right_shoulder,A,801,0.9999415278434753,0.0015404820583456603
video (18).avi,left_hip,A,801,0.9926696419715881,0.00574753634909592
video (18).avi,right_hip,A,801,0.990858256816864,0.004865317935063749
video (18).avi,nose,A,802,0.9994960427284241,0.006577153262323708
video (18).avi,left_shoulder,A,802,0.9992179870605469,0.0026832919881591495
video (18).avi,right_shoulder,A,802,0.9999426007270813,0.0039045235820135945
video (18).avi,left_hip,A,802,0.9926519393920898,0.0035751201844338616
video (18).avi,right_hip,A,802,0.9907554984092712,0.0010418370591745725
video (18).avi,nose,A,803,0.9994786977767944,0.005213234875773708
video (18).avi,left_shoulder,A,803,0.9992272853851318,0.008352414625290194
video (18).avi,right_shoulder,A,803,0.9999401569366455,0.0024271845265305125
video (18).avi,left_hip,A,803,0.9927853941917419,0.004407137800346754
video (18).avi,right_hip,A,803,0.9908341765403748,0.012286181027527059
video (18).avi,nose,A,804,0.9994758367538452,0.018771908356293478
video (18).avi,left_shoulder,A,804,0.9992576837539673,0.008259945748997088
video (18).avi,right_shoulder,A,804,0.999937891960144,0.019427580252493266
video (18).avi,left_hip,A,804,0.9928178787231445,0.01414428349631275
video (18).avi,right_hip,A,804,0.9908412098884583,0.021274817813848105
video (18).avi,nose,A,805,0.999438464641571,0.02461394376561776
video (18).avi,left_shoulder,A,805,0.9992449879646301,0.005287245213274858
video (18).avi,right_shoulder,A,805,0.999928891658783,0.011970626341957594
video (18).avi,left_hip,A,805,0.9925225973129272,0.0042411934749869585
video (18).avi,right_hip,A,805,0.9900711178779602,0.004806501354754891
video (18).avi,nose,A,806,0.9993996024131775,0.01200533984822196
video (18).avi,left_shoulder,A,806,0.9992072582244873,0.002879005586124425
video (18).avi,right_shoulder,A,806,0.9999241828918457,0.00856147128265031
video (18).avi,left_hip,A,806,0.9921252727508545,0.005984320728706912
video (18).avi,right_hip,A,806,0.9893301129341125,0.008645774237652237
video (18).avi,nose,A,807,0.9993977546691895,0.01650104587147786
video (18).avi,left_shoulder,A,807,0.9992195963859558,0.005283900880410639
video (18).avi,right_shoulder,A,807,0.9999218583106995,0.009241495692716805
video (18).avi,left_hip,A,807,0.9920173287391663,0.0031592459576114448
video (18).avi,right_hip,A,807,0.9889693260192871,0.006101514560258069
video (18).avi,nose,A,808,0.9993586540222168,0.01444780912442971
video (18).avi,left_shoulder,A,808,0.9991603493690491,0.0016861254609139983
video (18).avi,right_shoulder,A,808,0.9999212026596069,0.006424238051259711
video (18).avi,left_hip,A,808,0.9917173981666565,0.0013834926865632234
video (18).avi,right_hip,A,808,0.9886616468429565,0.0033184047896566396
video (18).avi,nose,A,809,0.9993587732315063,0.012605112188551341
video (18).avi,left_shoulder,A,809,0.9991594552993774,0.008666084671998397
video (18).avi,right_shoulder,A,809,0.9999223947525024,0.002020268320815841
video (18).avi,left_hip,A,809,0.9916049838066101,0.004952221436549401
video (18).avi,right_hip,A,809,0.9886375665664673,0.0036445812423642958
video (18).avi,nose,A,810,0.9993380308151245,0.009342433840116548
video (18).avi,left_shoulder,A,810,0.9991408586502075,0.006064150258801424
video (18).avi,right_shoulder,A,810,0.9999222755432129,0.0013347177870806607
video (18).avi,left_hip,A,810,0.9915562272071838,0.0015047287900539239
video (18).avi,right_hip,A,810,0.9886026382446289,0.005950765100545087
video (18).avi,nose,A,811,0.9993622899055481,0.018699530963681252
video (18).avi,left_shoulder,A,811,0.9991750121116638,0.009580748813367257
video (18).avi,right_shoulder,A,811,0.9999237656593323,0.0044669582986674285
video (18).avi,left_hip,A,811,0.9917455315589905,0.00437486098676304
video (18).avi,right_hip,A,811,0.9889063239097595,0.013384812172350555
video (18).avi,nose,A,812,0.9993948340415955,0.01994222838284297
video (18).avi,left_shoulder,A,812,0.9992068409919739,0.0010290797426391746
video (18).avi,right_shoulder,A,812,0.9999256134033203,0.005611566598199236
video (18).avi,left_hip,A,812,0.9918377995491028,0.013566666016246036
video (18).avi,right_hip,A,812,0.9892700910568237,0.007960325230155968
video (18).avi,nose,A,813,0.9994338750839233,0.012790879073835805
video (18).avi,left_shoulder,A,813,0.9991903305053711,0.0072486549417361225
video (18).avi,right_shoulder,A,813,0.9999295473098755,0.007096904519743225
video (18).avi,left_hip,A,813,0.9912980794906616,0.008825181382569674
video (18).avi,right_hip,A,813,0.9895920753479004,0.003944855392819705
video (18).avi,nose,A,814,0.9994770288467407,0.029494606368731253
video (18).avi,left_shoulder,A,814,0.9992391467094421,0.010365693534628897
video (18).avi,right_shoulder,A,814,0.9999337196350098,0.019161507645427657
video (18).avi,left_hip,A,814,0.9912431240081787,0.005694756472792309
video (18).avi,right_hip,A,814,0.989810585975647,0.007359123374963903
video (18).avi,nose,A,815,0.9995215535163879,0.009608510559069337
video (18).avi,left_shoulder,A,815,0.99928879737854,0.017046430745823855
video (18).avi,right_shoulder,A,815,0.9999374151229858,0.007468881396081914
video (18).avi,left_hip,A,815,0.9914905428886414,0.010070278527339995
video (18).avi,right_hip,A,815,0.990273118019104,0.0077378009450601365
video (18).avi,nose,A,816,0.9995583295822144,0.013321422082347687
video (18).avi,left_shoulder,A,816,0.9993308782577515,0.016073085187686343
video (18).avi,right_shoulder,A,816,0.9999405145645142,0.007411997883895804
video (18).avi,left_hip,A,816,0.9913854002952576,0.0018764643210049032
video (18).avi,right_hip,A,816,0.9904439449310303,0.002493520363002876
video (18).avi,nose,A,817,0.9995868802070618,0.03279472169098378
video (18).avi,left_shoulder,A,817,0.9993366599082947,0.018427146930063344
video (18).avi,right_shoulder,A,817,0.9999441504478455,0.0257861635583303
video (18).avi,left_hip,A,817,0.9912083148956299,0.003546550105334032
video (18).avi,right_hip,A,817,0.9909278750419617,0.0068336080568590085
video (18).avi,nose,A,818,0.999615490436554,0.04559805240922041
video (18).avi,left_shoulder,A,818,0.9993539452552795,0.04374799644558473
video (18).avi,right_shoulder,A,818,0.9999473094940186,0.05877622744990991
video (18).avi,left_hip,A,818,0.9913545250892639,0.005115580509454257
video (18).avi,right_hip,A,818,0.9914464950561523,0.01708427720119916
video (18).avi,nose,A,819,0.9996455311775208,0.027924194152475566
video (18).avi,left_shoulder,A,819,0.9993896484375,0.013519666149335445
video (18).avi,right_shoulder,A,819,0.999950647354126,0.01961171114874088
video (18).avi,left_hip,A,819,0.9916377067565918,0.00897839257781855
video (18).avi,right_hip,A,819,0.9919319748878479,0.00878467643762087
video (18).avi,nose,A,820,0.9996345639228821,0.05093656374025407
video (18).avi,left_shoulder,A,820,0.9994149804115295,0.01214791031537221
video (18).avi,right_shoulder,A,820,0.9999510049819946,0.012410035820636307
video (18).avi,left_hip,A,820,0.9918760061264038,0.004110588699937488
video (18).avi,right_hip,A,820,0.992124080657959,0.007419377810551293
video (18).avi,nose,A,821,0.9996080994606018,0.03860748763070683
video (18).avi,left_shoulder,A,821,0.9994111657142639,0.017337181114848336
video (18).avi,right_shoulder,A,821,0.9999513030052185,0.022141614337022095
video (18).avi,left_hip,A,821,0.9919414520263672,0.00325080041609567
video (18).avi,right_hip,A,821,0.9922577738761902,0.007620128644572052
video (18).avi,nose,A,822,0.9996200203895569,0.046063631613645
video (18).avi,left_shoulder,A,822,0.999449610710144,0.02438050718575575
video (18).avi,right_shoulder,A,822,0.9999535083770752,0.00865073148419029
video (18).avi,left_hip,A,822,0.9921846985816956,0.002371970968995355
video (18).avi,right_hip,A,822,0.9925750494003296,0.010968574039152686
video (18).avi,nose,A,823,0.9996181726455688,0.05891371753012031
video (18).avi,left_shoulder,A,823,0.9994786381721497,0.01598894832843597
video (18).avi,right_shoulder,A,823,0.9999536871910095,0.030005460849262686
video (18).avi,left_hip,A,823,0.992073118686676,0.014821737852327576
video (18).avi,right_hip,A,823,0.9925182461738586,0.012865873669437162
video (18).avi,nose,A,824,0.9995412230491638,0.061665212108829894
video (18).avi,left_shoulder,A,824,0.9994136095046997,0.039745031544835135
video (18).avi,right_shoulder,A,824,0.9999546408653259,0.040185461597558966
video (18).avi,left_hip,A,824,0.9909724593162537,0.015446336485684395
video (18).avi,right_hip,A,824,0.9920649528503418,0.012681309260029234
video (18).avi,nose,A,825,0.9994239807128906,0.02023950913217031
video (18).avi,left_shoulder,A,825,0.9994029998779297,0.01052999858058551
video (18).avi,right_shoulder,A,825,0.9999565482139587,0.023817653283776653
video (18).avi,left_hip,A,825,0.9890198111534119,0.014447053050175513
video (18).avi,right_hip,A,825,0.9911107420921326,0.015735895825667416
video (18).avi,nose,A,826,0.9994346499443054,0.008154244237478962
video (18).avi,left_shoulder,A,826,0.9994243383407593,0.007756395285309241
video (18).avi,right_shoulder,A,826,0.9999579787254333,0.01494638516254696
video (18).avi,left_hip,A,826,0.9892012476921082,0.04015531345614759
video (18).avi,right_hip,A,826,0.9912997484207153,0.031691300083701815
video (18).avi,nose,A,827,0.999469518661499,0.03454887295297745
video (18).avi,left_shoulder,A,827,0.9994611144065857,0.011804862086781606
video (18).avi,right_shoulder,A,827,0.9999586343765259,0.007920175010073334
video (18).avi,left_hip,A,827,0.9889886975288391,0.043304840141512216
video (18).avi,right_hip,A,827,0.9912794828414917,0.05719900841334258
video (18).avi,nose,A,828,0.9995025396347046,0.008486895495762484
video (18).avi,left_shoulder,A,828,0.9994947910308838,0.004833873996860163
video (18).avi,right_shoulder,A,828,0.9999602437019348,0.023102760084162746
video (18).avi,left_hip,A,828,0.9889304637908936,0.02882521309455551
video (18).avi,right_hip,A,828,0.991406261920929,0.022354559208830824
video (18).avi,nose,A,829,0.9995467066764832,0.010410316206734735
video (18).avi,left_shoulder,A,829,0.999538242816925,0.018971190284245525
video (18).avi,right_shoulder,A,829,0.999961793422699,0.016186104811020043
video (18).avi,left_hip,A,829,0.9894770979881287,0.04951211407245854
video (18).avi,right_hip,A,829,0.9917948246002197,0.03884525902072833
video (18).avi,nose,A,830,0.9995841979980469,0.010166683196112993
video (18).avi,left_shoulder,A,830,0.9995698928833008,0.0050126952153982185
video (18).avi,right_shoulder,A,830,0.9999633431434631,0.01420702016657864
video (18).avi,left_hip,A,830,0.9898889660835266,0.011822833019127465
video (18).avi,right_hip,A,830,0.9921226501464844,0.006904667599515975
video (18).avi,nose,A,831,0.9996232390403748,0.004873894040190984
video (18).avi,left_shoulder,A,831,0.9996086955070496,0.007695127445038446
video (18).avi,right_shoulder,A,831,0.9999654293060303,0.012314690853799113
video (18).avi,left_hip,A,831,0.9905505776405334,0.03301795057944975
video (18).avi,right_hip,A,831,0.9925733208656311,0.036577027278106154
video (18).avi,nose,A,832,0.999653697013855,0.026797224435444737
video (18).avi,left_shoulder,A,832,0.9996311664581299,0.017917513735328155
video (18).avi,right_shoulder,A,832,0.9999668598175049,0.035872748688135
video (18).avi,left_hip,A,832,0.9909976720809937,0.011381626902800875
video (18).avi,right_hip,A,832,0.9929261803627014,0.0028331447081845493
video (18).avi,nose,A,833,0.9996846914291382,0.0061228289596382554
video (18).avi,left_shoulder,A,833,0.9996591210365295,0.002017457110443672
video (18).avi,right_shoulder,A,833,0.9999683499336243,0.010885576983885568
video (18).avi,left_hip,A,833,0.9914780259132385,0.02666636878024009
video (18).avi,right_hip,A,833,0.9933031797409058,0.018208511363422025
video (18).avi,nose,A,834,0.999695897102356,0.014356326970014344
video (18).avi,left_shoulder,A,834,0.9996709823608398,0.015545358779373358
video (18).avi,right_shoulder,A,834,0.999967098236084,0.05488353858619331
video (18).avi,left_hip,A,834,0.9918422102928162,0.01606585456026485
video (18).avi,right_hip,A,834,0.993486225605011,0.015396855848478096
video (18).avi,nose,A,835,0.9997025728225708,0.006474532822314218
video (18).avi,left_shoulder,A,835,0.9996798634529114,0.0030350716821525518
video (18).avi,right_shoulder,A,835,0.9999669790267944,0.020970439633890607
video (18).avi,left_hip,A,835,0.9921084642410278,0.00425343055490097
video (18).avi,right_hip,A,835,0.993689775466919,0.009405899947835394
video (18).avi,nose,A,836,0.9996874332427979,0.021732395318352717
video (18).avi,left_shoulder,A,836,0.9996458888053894,0.016460153666972233
video (18).avi,right_shoulder,A,836,0.9999663233757019,0.007268804422511235
video (18).avi,left_hip,A,836,0.9920865297317505,0.022058606445904492
video (18).avi,right_hip,A,836,0.9938473701477051,0.007253190423834382
video (18).avi,nose,A,837,0.9996910691261292,0.009836195188287019
video (18).avi,left_shoulder,A,837,0.9996524453163147,0.024152711896930645
video (18).avi,right_shoulder,A,837,0.99996417760849,0.002683075495343646
video (18).avi,left_hip,A,837,0.9921285510063171,0.0204646259916008
video (18).avi,right_hip,A,837,0.9938676953315735,0.012300224850855416
video (18).avi,nose,A,838,0.9996812343597412,0.0055792031219941635
video (18).avi,left_shoulder,A,838,0.9996122121810913,0.011759025802818074
video (18).avi,right_shoulder,A,838,0.9999602437019348,0.03959671683025233
video (18).avi,left_hip,A,838,0.9912919402122498,0.006915529246167961
video (18).avi,right_hip,A,838,0.9935651421546936,0.026302588437714866
video (18).avi,nose,A,839,0.9996835589408875,0.004856249190143709
video (18).avi,left_shoulder,A,839,0.999535083770752,0.013200260453867713
video (18).avi,right_shoulder,A,839,0.9999597072601318,0.02825158068692872
video (18).avi,left_hip,A,839,0.9898025393486023,0.018614613678844847
video (18).avi,right_hip,A,839,0.9931479692459106,0.02354709983577088
video (18).avi,nose,A,840,0.9996870756149292,0.013329113463890322
video (18).avi,left_shoulder,A,840,0.9993789196014404,0.010454082984653494
video (18).avi,right_shoulder,A,840,0.9999544620513916,0.04864599549204898
video (18).avi,left_hip,A,840,0.9875280261039734,0.01163785296303096
video (18).avi,right_hip,A,840,0.992746889591217,0.07577355589043243
video (18).avi,nose,A,841,0.9996558427810669,0.02262396678942875
video (18).avi,left_shoulder,A,841,0.9992026090621948,0.0050218905362882415
video (18).avi,right_shoulder,A,841,0.999946653842926,0.018076612341404667
video (18).avi,left_hip,A,841,0.9858754277229309,0.04158853946832539
video (18).avi,right_hip,A,841,0.9921504855155945,0.01063578588221055
video (18).avi,nose,A,842,0.9996516704559326,0.004139243702847546
video (18).avi,left_shoulder,A,842,0.9991702437400818,0.0031326408942855483
video (18).avi,right_shoulder,A,842,0.9999389052391052,0.00611601405190707
video (18).avi,left_hip,A,842,0.9862566590309143,0.008040103692275112
video (18).avi,right_hip,A,842,0.9922664761543274,0.011385634709376482
video (18).avi,nose,A,843,0.9995862245559692,0.012318099250031042
video (18).avi,left_shoulder,A,843,0.9989210367202759,0.014629162171735986
video (18).avi,right_shoulder,A,843,0.9999151229858398,0.03686835520161857
video (18).avi,left_hip,A,843,0.9849503040313721,0.018492505857159107
video (18).avi,right_hip,A,843,0.9915939569473267,0.04976686960026401
video (18).avi,nose,A,844,0.9995470643043518,0.0029888757718013496
video (18).avi,left_shoulder,A,844,0.998785674571991,0.0057123002382305195
video (18).avi,right_shoulder,A,844,0.9999028444290161,0.010439997783714192
video (18).avi,left_hip,A,844,0.9845398664474487,0.02132703790481773
video (18).avi,right_hip,A,844,0.9913834929466248,0.025155357203670722
video (18).avi,nose,A,845,0.999538004398346,0.06406216018158205
video (18).avi,left_shoulder,A,845,0.9987210035324097,0.02828294547509964
video (18).avi,right_shoulder,A,845,0.9998843669891357,0.008626232517543431
video (18).avi,left_hip,A,845,0.9836645722389221,0.029308639576546575
video (18).avi,right_hip,A,845,0.9908419847488403,0.020431009574931255
video (18).avi,nose,A,846,0.9995599985122681,0.007352165251139307
video (18).avi,left_shoulder,A,846,0.998771607875824,0.024465066667688877
video (18).avi,right_shoulder,A,846,0.9998717308044434,0.00846703606930094
video (18).avi,left_hip,A,846,0.9844353795051575,0.02126675764014561
video (18).avi,right_hip,A,846,0.9910823106765747,0.024428959621300927
video (18).avi,nose,A,847,0.9995738863945007,0.01166718828300403
video (18).avi,left_shoulder,A,847,0.9988040328025818,0.030360630052812972
video (18).avi,right_shoulder,A,847,0.9998551607131958,0.03340480775395917
video (18).avi,left_hip,A,847,0.984903872013092,0.02692784045865499
video (18).avi,right_hip,A,847,0.9910791516304016,0.014116954013372382
video (18).avi,nose,A,848,0.9995745420455933,0.015746367810913132
video (18).avi,left_shoulder,A,848,0.9987456798553467,0.05099254723990696
video (18).avi,right_shoulder,A,848,0.9998377561569214,0.019464048060146295
video (18).avi,left_hip,A,848,0.9849838614463806,0.05567932265600137
video (18).avi,right_hip,A,848,0.9912258982658386,0.015279733008654622
video (18).avi,nose,A,849,0.999572217464447,0.04369162573843675
video (18).avi,left_shoulder,A,849,0.9986589550971985,0.02604706335054227
video (18).avi,right_shoulder,A,849,0.9998228549957275,0.042061765546211445
video (18).avi,left_hip,A,849,0.9854785799980164,0.013568325683543797
video (18).avi,right_hip,A,849,0.9915072321891785,0.014083825291503514
video (18).avi,nose,A,850,0.9995895028114319,0.01922377478352062
video (18).avi,left_shoulder,A,850,0.9986603260040283,0.010083225243465365
